Id,Url,ImageUrl,Name,Symbol,CoinName,FullName,Algorithm,ProofType,FullyPremined,TotalCoinSupply,BuiltOn,SmartContractAddress,PreMinedValue,TotalCoinsFreeFloat,SortOrder,Sponsored,IsTrading,TotalCoinsMined,BlockNumber,NetHashesPerSecond,BlockReward,BlockTime
4327,/coins/amc/overview,/media/19601/amc.png,AMC,AMC,AmericanCoin,AmericanCoin (AMC),Scrypt,PoW,0,168000000,N/A,N/A,N/A,N/A,40,False,True,,,,,
57676,/coins/amis/overview,/media/1382862/amis.png,AMIS,AMIS,AMIS,AMIS (AMIS),N/A,N/A,0,20000000,7605,0x949bEd886c739f1A3273629b3320db0C5024c719,N/A,N/A,1147,False,True,20000000.0,0.0,0,0.0,0.0
925145,/coins/amlt/overview,/media/34478140/amlt.png,AMLT,AMLT,AMLT,AMLT (AMLT),N/A,N/A,0,400000000,7605,0xca0e7269600d353f70b14ad118a49575455c0f2f,N/A,N/A,3235,False,True,400000000.0,0.0,0,0.0,0.0
589881,/coins/amm/overview,/media/20780616/amm.png,AMM,AMM,MicroMoney,MicroMoney (AMM),N/A,N/A,0,17532943.47918,7605,0x8b1f49491477e0fb46a29fef53f1ea320d13c349,N/A,N/A,2011,False,True,17532943.47918,0.0,0,0.0,0.0
182463,/coins/ammo/overview,/media/1383778/ammo.png,AMMO,AMMO,Ammo Rewards,Ammo Rewards (AMMO),N/A,PoS,0,77777777,N/A,N/A,N/A,N/A,1336,False,False,,,,,
890663,/coins/amn/overview,/media/33187898/rsz_m8svzqju_400x400.jpg,AMN,AMN,Amon,Amon (AMN),N/A,N/A,0,1666666667 ,7605,0x737f98ac8ca59f2c68ad658e3c3d8c8963e40a4c,N/A,N/A,2754,False,True,1666666667.0,0.0,0,0.0,0.0
889900,/coins/amo/overview,/media/35309355/amo.png,AMO,AMO,AMO Coin,AMO Coin (AMO),N/A,N/A,0,20000000000,7605,0x38c87aa89b2b8cd9b95b736e1fa7b612ea972169,N/A,N/A,2738,False,True,19679012761.8104,0.0,0,0.0,0.0
928638,/coins/amos/overview,/media/35309502/amos.png,AMOS,AMOS,Amos,Amos (AMOS),N/A,N/A,0,5000000000,7605,0xbde6ec78568938b7d839e202f7aee0ba84169ae5,N/A,N/A,3914,False,False,5000000000.0,0.0,0,0.0,0.0
18244,/coins/amp/overview,/media/350825/amp.png,AMP,AMP,Synereo,Synereo (AMP),N/A,Pow/PoSC,0,622410799,N/A,N/A,N/A,N/A,501,False,True,100728564.0,0.0,0,0.0,0.0
15284,/coins/ams/overview,/media/350562/ams.png,AMS,AMS,Amsterdam Coin,Amsterdam Coin (AMS),Quark,PoW/PoS,0,N/A,N/A,N/A,N/A,N/A,480,False,True,143340381.968602,723385.0,24190278800970,1.99998961583428,0.0
243045,/coins/amt/overview,/media/9350756/amt.jpg,AMT,AMT,Acumen,Acumen (AMT),N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,1529,False,False,,,,,
898367,/coins/amx/overview,/media/33434270/amx.jpg,AMX,AMX,Amero,Amero (AMX),NeoScrypt,PoW/PoS,0,15000000,N/A,N/A,N/A,N/A,2792,False,True,,,,,
59304,/coins/amy/overview,/media/1382935/amy.jpg,AMY,AMY,Amygws,Amygws (AMY),Scrypt,PoW,0,23333333,N/A,N/A,N/A,N/A,1154,False,True,,,,,
37359,/coins/anal/overview,/media/1381991/anal.jpg,ANAL,ANAL,AnalCoin,AnalCoin (ANAL),SHA256,N/A,0,600000,N/A,N/A,N/A,N/A,991,False,True,,,,,
27370,/coins/anc/overview,/media/19598/anc.png,ANC,ANC,Anoncoin,Anoncoin (ANC),N/A,PoW,0,4200000,N/A,N/A,N/A,N/A,719,False,True,1860619.362,422465.0,0,2.5,10.0
196572,/coins/ancp/overview,/media/1383863/ancp.png,ANCP,ANCP,Anacrypt,Anacrypt (ANCP),N/A,N/A,0,10000,7605,N/A,N/A,N/A,1391,False,False,10000.0,0.0,0,0.0,0.0
30568,/coins/and/overview,/media/351797/and.png,AND,AND,AndromedaCoin,AndromedaCoin (AND),X11,PoW/PoS,0,N/A,N/A,N/A,N/A,N/A,870,False,True,,,,,
926322,/coins/angel/overview,/media/34835972/cryptoangel.png,ANGEL,ANGEL,Crypto Angel,Crypto Angel (ANGEL),N/A,N/A,0,88000000,7605,0xe7fad78cf9034b36b6a7dc2951e5acf8d28e4dc7,N/A,N/A,3457,False,False,,,,,
898977,/coins/angl/overview,/media/33434286/angl.jpg,ANGL,ANGL,Angel Token,Angel Token (ANGL),N/A,N/A,0,8629711,7605,0xc499ea948a1ad5d8eaf12abd2f67975c4dbe21aa,N/A,N/A,2800,False,True,8629711.98413106,0.0,0,0.0,0.0
860930,/coins/ani/overview,/media/30002219/ani.png,ANI,ANI,Animecoin,Animecoin (ANI),Quark,PoW,0,1976000000,N/A,N/A,N/A,N/A,2621,False,True,,,,,
781308,/coins/ank/overview,/media/27010873/ank.jpg,ANK,ANK,Ankorus Token,Ankorus Token (ANK),N/A,N/A,0,50501621.1030904686494342,7605,0xaa4ab1c817e4df7d25ce4d42352649d592a3bba0,N/A,N/A,2353,False,True,50501621.1030905,0.0,0,0.0,0.0
926228,/coins/anon/overview,/media/34835929/anon.png,ANON,ANON,ANON,ANON (ANON),N/A,N/A,0,41000000,N/A,N/A,N/A,N/A,3444,False,True,,,,,
78152,/coins/ant/overview,/media/1383244/ant.png,ANT,ANT,Aragon,Aragon (ANT),N/A,N/A,0,39609524,7605,0x960b236A07cf122663c4303350609A66A7B288C0,N/A,N/A,1216,False,True,39609523.8095238,0.0,0,0.0,0.0
29758,/coins/antc/overview,/media/351690/antc.png,ANTC,ANTC,AntiLitecoin,AntiLitecoin (ANTC),Scrypt,PoW,0,84000000,N/A,N/A,N/A,N/A,822,False,False,,,,,
20828,/coins/anti/overview,/media/350972/anti.png,ANTI,ANTI,Anti Bitcoin,Anti Bitcoin (ANTI),SHA256,PoW,0,42000000,N/A,N/A,N/A,N/A,580,False,True,0.0,0.0,0,0.0,30.0
898986,/coins/ants/overview,/media/33434287/ants.jpg,ANTS,ANTS,ANTS Reloaded,ANTS Reloaded (ANTS),N/A,N/A,0,N/A,7605,0x1cCc29f9CEd9d1a5cE81a7262EAC8FcD7ecA5788,N/A,N/A,2801,False,True,25000000.0,0.0,0,0.0,0.0
918501,/coins/aoa/overview,/media/34477737/aoa.jpg,AOA,AOA,Aurora ,Aurora  (AOA),N/A,N/A,0,10000000000 ,7605,0x9ab165d795019b6d8b3e971dda91071421305e5a,N/A,N/A,3022,False,True,10000000000.0,0.0,0,0.0,0.0
922643,/coins/aop/overview,/media/34477839/aop.jpg,AOP,AOP,Averopay,Averopay (AOP),Tribus,PoW/PoS,0,36500000,N/A,N/A,N/A,N/A,3092,False,False,0.0,0.0,0,0.0,60.0
20722,/coins/apc/overview,/media/350956/apc.png,APC,APC,AlpaCoin,AlpaCoin (APC),N/A,PoW,0,N/A,N/A,N/A,N/A,N/A,563,False,True,8825450.0,0.0,0,0.0,0.0
4330,/coins/apex/overview,/media/19599/apex.png,APEX,APEX,ApexCoin,ApexCoin (APEX),X13,PoW/PoS,0,6000000,N/A,N/A,N/A,N/A,43,False,True,0.0,-1.0,0,0.0,0.0
879031,/coins/aph/overview,/media/32655904/aph.jpg,APH,APH,Aphelion,Aphelion (APH),N/A,N/A,0,242817675,N/A,N/A,N/A,N/A,2699,False,True,50000000.0,0.0,0,0.0,0.0
906171,/coins/apis/overview,/media/33957383/apis.png,APIS,APIS,APIS,APIS (APIS),N/A,PoW,0,9520000000,7605,0x4c0fbe1bb46612915e7967d2c3213cd4d87257ad,N/A,N/A,2862,False,True,9520000000.0,0.0,0,0.0,0.0
924973,/coins/apl/overview,/media/34478058/apl.png,APL,APL,Apollo Currency,Apollo Currency (APL),N/A,PoS,0,21165096531,N/A,N/A,N/A,N/A,3188,False,True,,,,,
346812,/coins/appc/overview,/media/12318370/app.png,APPC,APPC,AppCoins,AppCoins (APPC),N/A,N/A,0,246203093,7605,0x1a7a8bd9106f2b8d977e08582dc7d24c723ab0db,N/A,N/A,1726,False,True,246203093.0,0.0,0,0.0,0.0
928783,/coins/aps/overview,/media/35309596/aps.jpg,APS,APS,APRES,APRES (APS),N/A,N/A,0,5000000000,7605,0x0cf2437ebed77cbd139e018f5277261e20b544b7,N/A,N/A,3947,False,False,5000000000.0,0.0,0,0.0,0.0
60419,/coins/apt/overview,/media/1382945/apt.png,APT,APT,Aptcoin,Aptcoin (APT),Scrypt-n,PoW,0,42000000,N/A,N/A,N/A,N/A,1160,False,True,,,,,
74912,/coins/apx/overview,/media/1383235/apx.png,APX,APX,Apx,Apx (APX),N/A,N/A,0,1000000,28652,N/A,N/A,N/A,1208,False,True,703179.0,0.0,0,0.0,0.0
927143,/coins/apxt/overview,/media/35280506/apollo.png,APXT,APXT,ApolloX,ApolloX (APXT),N/A,N/A,0,10000000000,7605,0xc466a0889f755ca1408f6393dc81d01f93c5377f,N/A,N/A,3596,False,False,10000000000.0,0.0,0,0.0,0.0
928884,/coins/apz/overview,/media/35309646/apz.jpg,APZ,APZ,Alprockz,Alprockz (APZ),N/A,N/A,0,175000000,7605,N/A,N/A,N/A,3971,False,False,,,,,
929092,/coins/aqu/overview,/media/35520957/aqu.png,AQU,AQU,aQuest,aQuest (AQU),N/A,N/A,0,200000000,7605,N/A,N/A,N/A,3987,False,False,,,,,
928136,/coins/aqua/overview,/media/35309193/aqua.png,AQUA,AQUA,Aquachain,Aquachain (AQUA),Argon2,PoW,0,42000000,N/A,N/A,N/A,N/A,3805,False,True,0.0,0.0,0,0.0,0.0
251598,/coins/arstar/overview,/media/14913465/ar.png,AR*,AR*,Ar.cash,Ar.cash (AR*),SHA256,PoW,0,N/A,N/A,N/A,N/A,N/A,1543,False,False,,,,,
925945,/coins/araw/overview,/media/34835694/araw.png,ARAW,ARAW,Araw,Araw (ARAW),N/A,N/A,0,5000000000,7605,0x30680ac0a8a993088223925265fd7a76beb87e7f,N/A,N/A,3410,False,False,4665366360.0,0.0,0,0.0,0.0
7599,/coins/arb/overview,/media/20645/arb.png,ARB,ARB,Arbit Coin,Arbit Coin (ARB),N/A,PoW/PoS,0,0,N/A,N/A,N/A,N/A,435,False,True,,,,,
924926,/coins/arbstar/overview,/media/34478037/arb.png,ARB*,ARB*,ARBITRAGE,ARBITRAGE (ARB*),N/A,N/A,0,8759257.478164540253183732,7605,0xafbec4d65bc7b116d85107fd05d912491029bf46,N/A,N/A,3178,False,False,8910934.51117645,0.0,0,0.0,0.0
334856,/coins/arbi/overview,/media/12318258/arbi.png,ARBI,ARBI,Arbi,Arbi (ARBI),Ethash,N/A,0,50000,7605,N/A,N/A,N/A,1663,False,False,,,,,
188615,/coins/arc/overview,/media/1383824/arc.png,ARC,ARC,ArcticCoin,ArcticCoin (ARC),X11,PoW,0,60000000,N/A,N/A,N/A,N/A,1370,False,True,25462898.746749,484237.0,77129402806.3662,0.0,90.0
435659,/coins/arcstar/overview,/media/16746547/arc.png,ARC*,ARC*, Arcade City, Arcade City (ARC*),N/A,N/A,0,9525398,7605,0xac709fcb44a43c35f0da4e3163b117a17f3770f5,N/A,N/A,1930,False,True,9525397.92198459,0.0,0,0.0,0.0
4331,/coins/arch/overview,/media/20085/arch.png,ARCH,ARCH,ArchCoin,ArchCoin (ARCH),Scrypt,PoS,0,16403135,N/A,N/A,N/A,N/A,44,False,True,0.0,-1.0,0,0.0,0.0
34506,/coins/arco/overview,/media/352134/arco.png,ARCO,ARCO,AquariusCoin,AquariusCoin (ARCO),Scrypt,PoW/PoS,0,42000000,N/A,N/A,N/A,N/A,943,False,True,2168279.09829696,0.0,0,0.0,64.0
707530,/coins/arct/overview,/media/25792638/arct.png,ARCT,ARCT,ArbitrageCT,ArbitrageCT (ARCT),N/A,N/A,0,152029112,7605,0x1245ef80f4d9e02ed9425375e8f649b9221b31d8,N/A,N/A,2121,False,True,150986184.5,0.0,0,0.0,0.0
929187,/coins/arcx/overview,/media/35521009/arcx.png,ARCX,ARCX,ArcadierX,ArcadierX (ARCX),N/A,N/A,0,650000000,7605,N/A,N/A,N/A,4014,False,True,,,,,
30173,/coins/ardr/overview,/media/351736/ardr.png,ARDR,ARDR,Ardor,Ardor (ARDR),N/A,PoS,1,1000000000,N/A,N/A,N/A,N/A,842,False,True,1000000000.0,0.0,0,0.0,0.0
915444,/coins/are/overview,/media/34155607/are.jpg,ARE,ARE,ARENON,ARENON (ARE),X11,PoS,0,55000000,N/A,N/A,N/A,N/A,2988,False,True,18664146.0,332078.0,0,2.0,60.0
201896,/coins/arena/overview,/media/34478444/arena.png,ARENA,ARENA,Arena,Arena (ARENA),N/A,N/A,0,14000000,7605,0xf9c9da0c81fffd491458881410903561d1e40fd0,N/A,N/A,1422,False,True,14000000.0,0.0,0,0.0,0.0
4371,/coins/arg/overview,/media/19602/arg.png,ARG,ARG,Argentum,Argentum (ARG),Scrypt,PoW,0,64000000,N/A,N/A,N/A,N/A,45,False,True,11132542.4449549,0.0,0,0.0,0.0
70352,/coins/argus/overview,/media/1383149/argus.png,ARGUS,ARGUS,ArgusCoin,ArgusCoin (ARGUS),Scrypt,PoW/PoS,0,28600000,N/A,N/A,N/A,N/A,1194,False,True,1148324.0,0.0,0,0.0,240.0
4332,/coins/ari/overview,/media/20082/ari.png,ARI,ARI,AriCoin,AriCoin (ARI),Scrypt,PoW,0,322649400,N/A,N/A,N/A,N/A,46,False,True,,,,,
32699,/coins/ark/overview,/media/351931/ark.png,ARK,ARK,ARK,ARK (ARK),DPoS,DPoS,0,125000000,N/A,N/A,N/A,N/A,885,False,True,108202084.0,0.0,0,0.0,0.0
28654,/coins/arm/overview,/media/351545/arm.png,ARM,ARM,Armory Coin,Armory Coin (ARM),Scrypt,PoW/PoS,0,1990000000,N/A,N/A,N/A,N/A,768,False,True,,,,,
927275,/coins/arms/overview,/media/35284353/arms.png,ARMS,ARMS,2Acoin,2Acoin (ARMS),CryptoNight-V7,PoW,0,17910000,N/A,N/A,N/A,N/A,3633,False,False,,,,,
335127,/coins/arn/overview,/media/12318261/arn.png,ARN,ARN,Aeron,Aeron (ARN),N/A,N/A,0,100000000,7605,0xBA5F11b16B155792Cf3B2E6880E8706859A8AEB6,N/A,N/A,1666,False,True,20000000.0,0.0,0,0.0,0.0
303888,/coins/arna/overview,/media/12318005/arna.png,ARNA,ARNA*,ARNA Panacea,ARNA Panacea (ARNA),N/A,N/A,0,1000000000,7605,0xb621ec91c7ca5dcfc34448c4e1728c4a06876a38,N/A,N/A,1576,False,False,39924731.4569509,0.0,0,0.0,0.0
907868,/coins/aro/overview,/media/34077423/aro.jpg,ARO,ARO,Arionum,Arionum (ARO),SHA-512,PoW,0,545399000,N/A,N/A,N/A,N/A,2891,False,False,60045900.0,0.0,0,0.0,240.0
60618,/coins/arpa/overview,/media/1382966/arpa.png,ARPA,ARPA,ArpaCoin,ArpaCoin (ARPA),SHA256D,PoW/PoS,0,N/A,N/A,N/A,N/A,N/A,1162,False,True,,,,,
929144,/coins/arq/overview,/media/35520985/arq.png,ARQ,ARQ,ArQmA,ArQmA (ARQ),CryptoNight-lite,PoW,0,50000000,N/A,N/A,N/A,N/A,3998,False,False,,,,,
924796,/coins/arr/overview,/media/34477967/arr.png,ARR,ARR,ARROUND,ARROUND (ARR),N/A,N/A,0,3000000000,7605,N/A,N/A,N/A,3148,False,False,,,,,
311558,/coins/art/overview,/media/12318097/art.png,ART,ART,Maecenas,Maecenas (ART),N/A,N/A,0,100000000,7605,0xfec0cf7fe078a500abf15f1284958f22049c2c7e,N/A,N/A,1605,False,True,100000000.0,0.0,0,0.0,0.0
860889,/coins/arte/overview,/media/30002216/arte.jpg,ARTE,ARTE,Artemine,Artemine (ARTE),N/A,N/A,0,1549421.14022074778597,7605,0x5f6e7fb7fe92ea7822472bb0e8f1be60d6a4ea50,N/A,N/A,2620,False,True,1577694.86358825,0.0,0,0.0,0.0
769416,/coins/ary/overview,/media/27010774/ary.png,ARY,ARY,Block Array,Block Array (ARY),N/A,N/A,0,88409932.930609771417285772,7605,0xa5f8fc0921880cb7342368bd128eb8050442b1a1,N/A,N/A,2286,False,True,88409932.9306098,0.0,0,0.0,0.0
927213,/coins/as/overview,/media/35284316/as.png,AS,AS,AmaStar,AmaStar (AS),N/A,N/A,0,110000000,7605,0xe719fd211b6c809496f2d6a92b8c94819b148b59,N/A,N/A,3612,False,False,110000000.0,0.0,0,0.0,0.0
38367,/coins/asafe2/overview,/media/35309626/safe.png,ASAFE2,ASAFE2,Allsafe,Allsafe (ASAFE2),Quark,PoS,0,15000000,N/A,N/A,N/A,N/A,1007,False,True,10126260.5483294,88310.0,3795187773649,0.0,0.0
928339,/coins/asgc/overview,/media/35309342/asgc.png,ASGC,ASGC,ASG,ASG (ASGC),N/A,N/A,0,300000000,20131,N/A,N/A,N/A,3833,False,False,,,,,
5356,/coins/asn/overview,/media/20192/asn.png,ASN,ASN,Ascension Coin,Ascension Coin (ASN),QuBit,PoW/PoS,0,0,N/A,N/A,N/A,N/A,324,False,True,0.0,-1.0,0,0.0,0.0
927517,/coins/asqt/overview,/media/35307351/asqt.png,ASQT,ASQT,ASQ Protocol,ASQ Protocol (ASQT),N/A,N/A,0,850000000,7605,N/A,N/A,N/A,3723,False,False,,,,,
337162,/coins/ast/overview,/media/35309639/ast.png,AST,AST,AirSwap,AirSwap (AST),N/A,N/A,0,500000000,7605,0x27054b13b1b798b345b591a4d22e6562d47ea75a,N/A,N/A,1673,False,True,500000000.0,0.0,0,0.0,0.0
38959,/coins/aststar/overview,/media/1382170/ast.png,AST*,AST*,Astral,Astral (AST*),X13,PoW/PoS,0,37875500,N/A,N/A,N/A,N/A,1011,False,True,,,,,
387875,/coins/astro/overview,/media/14913641/astro.png,ASTRO,ASTRO,Astronaut,Astronaut (ASTRO),N/A,N/A,0,6999999,7605,0x7b22938ca841aa392c93dbb7f4c42178e3d65e88,N/A,N/A,1854,False,True,6999999.0,0.0,0,0.0,0.0
925864,/coins/at/overview,/media/34835646/abcc.png,AT,AT,ABCC Token,ABCC Token (AT),N/A,N/A,0,92662500,7605,0xbf8fb919a8bbf28e590852aef2d284494ebc0657,N/A,N/A,3391,False,True,146015625.0,0.0,0,0.0,0.0
175618,/coins/atb/overview,/media/1383689/atb.png,ATB,ATB,ATB coin,ATB coin (ATB),SHA256,PoW,0,N/A,N/A,N/A,N/A,N/A,1284,False,True,0.0,306987.0,0,0.0,150.0
927400,/coins/atc/overview,/media/35284425/atc.png,ATC,ATC,AutoBlock,AutoBlock (ATC),N/A,N/A,0,400000000,7605,0x5b4346736910bd6d2fe6a522259004fc3c85fe5c,N/A,N/A,3679,False,False,400000000.0,0.0,0,0.0,0.0
339419,/coins/atcc/overview,/media/12318294/atcc.png,ATCC,ATCC,ATC Coin,ATC Coin (ATCC),Scrypt,PoW,0,84000000,N/A,N/A,N/A,N/A,1686,False,True,0.0,0.0,0,0.0,0.0
375855,/coins/atfs/overview,/media/14913545/atfs.png,ATFS,ATFS,ATFS Project,ATFS Project (ATFS),N/A,N/A,0,380000000,7605,N/A,N/A,N/A,1820,False,True,,,,,
912943,/coins/ath/overview,/media/34155545/ath.jpg,ATH,ATH,Atheios,Atheios (ATH),Dagger,PoW,0,N/A,N/A,N/A,N/A,N/A,2956,False,True,,,,,
926656,/coins/athk/overview,/media/35264169/athk.png,ATHK,ATHK,AntiHACK.me,AntiHACK.me (ATHK),N/A,N/A,0,2000000000,7605,N/A,N/A,N/A,3540,False,False,,,,,
310392,/coins/atkn/overview,/media/12318083/atkn.png,ATKN,ATKN,A-Token,A-Token (ATKN),N/A,N/A,0,30000000,20131,N/A,N/A,N/A,1594,False,True,,,,,
235213,/coins/atl/overview,/media/9350703/atlant.png,ATL,ATL,ATLANT,ATLANT (ATL),N/A,N/A,0,54175041,7605,0x78b7fada55a64dd895d8c8c35779dd8b67fa8a05,N/A,N/A,1505,False,True,54175040.677755,0.0,0,0.0,0.0
368694,/coins/atm/overview,/media/14913430/atm.png,ATM,ATM,ATMChain,ATMChain (ATM),N/A,N/A,0,10000000000,7605,0x9B11EFcAAA1890f6eE52C6bB7CF8153aC5d74139,N/A,N/A,1777,False,True,10000000000.0,0.0,0,0.0,0.0
28023,/coins/atmstar/overview,/media/351492/atm.png,ATM*,ATM*,Autumncoin,Autumncoin (ATM*),X11,PoW/PoS,0,N/A,N/A,N/A,N/A,N/A,729,False,True,10000000000.0,0.0,0,0.0,0.0
920748,/coins/atmi/overview,/media/34477778/atmi.jpg,ATMI,ATMI,Atonomi,Atonomi (ATMI),N/A,N/A,0,1000000000,7605,0x97aeb5066e1a590e868b511457beb6fe99d329f5,N/A,N/A,3046,False,True,1000000000.0,0.0,0,0.0,0.0
61902,/coins/atmos/overview,/media/30002333/atmos.jpg,ATMOS,ATMOS,Atmos,Atmos (ATMOS),PoS,PoS,0,110290030,N/A,N/A,N/A,N/A,1172,False,True,110893951.889,905845.0,0,0.999999999989979,60.0
29721,/coins/atom/overview,/media/351685/atom.png,ATOM,ATOM,Atomic Coin,Atomic Coin (ATOM),Scrypt,PoW/PoS,0,12000000,N/A,N/A,N/A,N/A,820,False,True,18551032.8258404,1173422.0,0,7.64856223269239e-05,60.0
199107,/coins/atomstar/overview,/media/1383901/cosmos.jpg,ATOM*,ATOM*,Cosmos,Cosmos (ATOM*),PoS,N/A,0,N/A,N/A,N/A,N/A,N/A,1414,False,False,,,,,
925244,/coins/aton/overview,/media/34478201/aton.png,ATON,ATON,Further Network,Further Network (ATON),N/A,N/A,0,7000000000,4614,N/A,N/A,N/A,3254,False,False,,,,,
926659,/coins/atp/overview,/media/35264171/atp.png,ATP,ATP,ArtPro,ArtPro (ATP),N/A,N/A,0,500000000,7605,N/A,N/A,N/A,3541,False,False,,,,,
345017,/coins/ats/overview,/media/12318356/ats.png,ATS,ATS,Authorship,Authorship (ATS),N/A,N/A,0,100000000,7605,0x2dAEE1AA61D60A252DC80564499A69802853583A,N/A,N/A,1717,False,True,100000000.0,0.0,0,0.0,0.0
926478,/coins/att/overview,/media/34836055/att.png,ATT,ATT,Aeternum,Aeternum (ATT),N/A,N/A,0,30000000000,7605,N/A,N/A,N/A,3492,False,True,,,,,
927526,/coins/attr/overview,/media/35307355/attrace.png,ATTR,ATTR,Attrace,Attrace (ATTR),N/A,N/A,0,1000000000,N/A,N/A,N/A,N/A,3727,False,False,,,,,
33871,/coins/atx/overview,/media/352084/atx.png,ATX,ATX,ArtexCoin,ArtexCoin (ATX),X11,PoW,0,500000000,N/A,N/A,N/A,N/A,920,False,True,824000000.0,0.0,0,0.0,180.0
924963,/coins/atxstar/overview,/media/34478053/atx.png,ATX*,ATX*,Aston,Aston (ATX*),N/A,N/A,0,1000000000,7605,0x1a0f2ab46ec630f9fd638029027b552afa64b94c,N/A,N/A,3186,False,True,1000000000.0,0.0,0,0.0,0.0
659663,/coins/aua/overview,/media/20780743/aua.png,AUA,AUA,ArubaCoin,ArubaCoin (AUA),N/A,N/A,0,18000000,N/A,0xb29678a4805a7d787dc9589e179d27f7575bb9f7,N/A,N/A,2055,False,True,18000000.0,0.0,0,0.0,0.0
792023,/coins/auc/overview,/media/27010954/untitled-1.png,AUC,AUC,Auctus,Auctus (AUC),N/A,N/A,0,80000000,7605,0xc12d099be31567add4e4e4d0d45691c3f58f5663,N/A,N/A,2399,False,True,65829657.5570073,0.0,0,0.0,0.0
899017,/coins/aucstar/overview,/media/33434290/auc.jpg,AUC*,AUC*,AU-Coin,AU-Coin (AUC*),N/A,N/A,0,102000000,5324,0xce34f7c64b91efbf8264aa6b8018f2493f0f3768,N/A,N/A,2804,False,False,102000000.0,0.0,0,0.0,0.0
925342,/coins/aud/overview,/media/34478256/aud.png,AUD,AUD,Aussie Digital,Aussie Digital (AUD),N/A,N/A,0,25000000000,7605,N/A,N/A,N/A,3285,False,True,,,,,
925469,/coins/auk/overview,/media/34478330/auk.png,AUK,AUK,Aukcecoin,Aukcecoin (AUK),Scrypt,PoW/PoS,0,80000000,N/A,N/A,N/A,N/A,3319,False,True,,,,,
222200,/coins/aun/overview,/media/1384019/auth.png,AUN,AUN,Authoreon,Authoreon (AUN),N/A,N/A,0,90000000,7605,0x5B7093Fe2491DFB058c94BcD62A1CD4D822F884C,N/A,N/A,1463,False,True,90000000.0,0.0,0,0.0,0.0
928560,/coins/aupc/overview,/media/35309463/aupc.png,AUPC,AUPC,Authpaper,Authpaper (AUPC),N/A,N/A,0,400000000,7605,0x500df47e1df0ef06039218dcf0960253d89d6658,N/A,N/A,3894,False,False,400000000.0,0.0,0,0.0,0.0
4333,/coins/aur/overview,/media/19608/aur.png,AUR,AUR,Aurora Coin,Aurora Coin (AUR),Scrypt,PoW/PoS,0,16768584,N/A,N/A,N/A,N/A,47,False,True,16673155.9255171,1542130.0,0,2.50000000046018,169.0
708404,/coins/aura/overview,/media/25792643/aura.png,AURA,AURA,Aurora,Aurora (AURA),N/A,N/A,0,1000000000,7605,0xcdcfc0f66c522fd086a1b725ea3c0eeb9f9e8814,N/A,N/A,2123,False,True,1000000000.0,0.0,0,0.0,0.0
341400,/coins/aurs/overview,/media/12318345/aurs.png,AURS,AURS,Aureus,Aureus (AURS),Scrypt,N/A,1,21000000,N/A,N/A,N/A,N/A,1711,False,True,21000000.0,0.0,0,0.0,150.0
926676,/coins/aurum/overview,/media/35264181/aurum.png,AURUM,AURUM,Aurum,Aurum (AURUM),N/A,N/A,0,375000000,7605,N/A,N/A,N/A,3548,False,False,,,,,
206001,/coins/aut/overview,/media/1383956/aut.png,AUT,AUT,Autoria,Autoria (AUT),N/A,N/A,0,N/A,7605,N/A,N/A,N/A,1437,False,False,,,,,
815399,/coins/auto/overview,/media/30001729/untitled-1.png,AUTO,AUTO,Cube,Cube (AUTO),N/A,N/A,0,7200000000,7605,0x622dFfCc4e83C64ba959530A5a5580687a57581b,N/A,N/A,2472,False,True,7200000000.0,0.0,0,0.0,0.0
927698,/coins/auxilium/overview,/media/35308893/auxilium.png,Auxilium,AUX,Auxilium,Auxilium (Auxilium),Keccak,PoA,0,300000000,N/A,N/A,N/A,N/A,3767,False,False,,,,,
38026,/coins/av/overview,/media/1382048/av.png,AV,AV,Avatar Coin,Avatar Coin (AV),PoS,PoS,0,10000000,N/A,N/A,N/A,N/A,997,False,True,,,,,
248300,/coins/ava/overview,/media/9350772/ava.png,AVA,AVA,Avalon,Avalon (AVA),N/A,N/A,0,10000000,7605,N/A,N/A,N/A,1540,False,True,,,,,
927935,/coins/avala/overview,/media/35309080/avala.png,AVALA,AVALA,Travala,Travala (AVALA),N/A,N/A,0,61571086,27368,N/A,N/A,N/A,3772,False,True,,,,,
362627,/coins/ave/overview,/media/14761937/ave.png,AVE,AVE,Avesta,Avesta (AVE),Avesta hash,PoW,0,200000000,N/A,N/A,N/A,N/A,1765,False,False,,,,,
922140,/coins/avh/overview,/media/34477819/avh.png,AVH,AVH,Animation Vision Cash,Animation Vision Cash (AVH),N/A,N/A,0,10000000000,7605,0xd7cddd45629934c2f6ed3b63217bd8085d7c14a8,N/A,N/A,3076,False,True,10000000000.0,0.0,0,0.0,0.0
138642,/coins/avt/overview,/media/1383599/avt.png,AVT,AVT,AventCoin,AventCoin (AVT),N/A,N/A,0,10000000,7605,0x0d88ed6e74bbfd96b831231638b66c05571e824f,N/A,N/A,1265,False,True,10000000.0,0.0,0,0.0,0.0
926785,/coins/awax/overview,/media/35264240/awax.png,AWAX,AWAX,AWAX,AWAX (AWAX),N/A,N/A,0,30000000000,7605,N/A,N/A,N/A,3587,False,False,,,,,
926555,/coins/awt/overview,/media/34836101/awt.png,AWT,AWT,WhatsOnPic,WhatsOnPic (AWT),N/A,N/A,0,7213925,7605,N/A,N/A,N/A,3508,False,False,,,,,
